age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class,cluster
23,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K,0.99953294,1.0,24
22,Private,Bachelors,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,25,United-States,<=50K,0.88862705,1.0,16
27,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.87044525,1.0,5
24,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,<=50K,0.99895287,1.0,16
21,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.9887438000000001,1.0,20
49,Private,Bachelors,Divorced,Sales,Other-relative,White,Female,35,United-States,<=50K,0.9317463,1.0,9
32,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.9030593000000001,1.0,41
64,Private,Some-college,Widowed,Other-service,Unmarried,White,Female,24,United-States,<=50K,0.99302095,1.0,29
37,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Unmarried,White,Male,50,United-States,<=50K,0.9613918,1.0,15
61,Private,7th-8th,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,40,Guatemala,<=50K,0.99475443,1.0,4
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,>50K,0.49323612,0.0,13
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,>50K,0.48143125,0.0,28
43,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,>50K,0.6854069,0.0,18
60,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.1182855,0.0,8
23,Private,Some-college,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K,0.9987319,1.0,44
25,Private,Masters,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,40,Mexico,<=50K,0.82754755,1.0,47
29,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9937674000000001,1.0,0
51,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,55,England,<=50K,0.676553,1.0,6
47,Private,1st-4th,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,12,Mexico,<=50K,0.99978966,1.0,47
20,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,0.9980849,1.0,29
25,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Poland,>50K,0.7576999,0.0,2
27,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.9613763000000001,1.0,41
23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.99643904,1.0,0
18,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,27,United-States,<=50K,0.99982554,1.0,26
23,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,32,United-States,<=50K,0.9912854999999999,1.0,33
59,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,<=50K,0.8586816999999999,1.0,22
46,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,37,United-States,<=50K,0.98401445,1.0,0
66,?,7th-8th,Divorced,?,Not-in-family,White,Male,40,United-States,<=50K,0.99146163,1.0,23
46,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,Male,38,United-States,>50K,0.23419178,0.0,8
36,Local-gov,11th,Never-married,Other-service,Unmarried,White,Female,23,United-States,<=50K,0.995693,1.0,29
44,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,0.99768794,1.0,29
17,Private,11th,Never-married,Sales,Own-child,White,Male,20,United-States,<=50K,0.99943334,1.0,19
27,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,0.9652886999999999,1.0,20
32,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.6829625,0.0,39
53,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Male,40,United-States,<=50K,0.986477,1.0,22
22,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,98,United-States,<=50K,0.96099657,1.0,30
30,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.9787811,1.0,44
47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,<=50K,0.48470515,1.0,17
68,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.72763765,0.0,12
39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.6704648,1.0,5
22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.9911305,1.0,16
62,?,7th-8th,Married-civ-spouse,?,Husband,White,Male,40,United-States,>50K,0.9438178,0.0,1
20,Private,HS-grad,Never-married,Sales,Own-child,White,Female,35,United-States,<=50K,0.99943596,1.0,44
21,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,38,Jamaica,<=50K,0.9998851999999999,1.0,40
34,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,50,?,<=50K,0.9298048000000001,1.0,4
30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,75,United-States,<=50K,0.6900611999999999,1.0,43
25,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.9965096,1.0,16
23,State-gov,HS-grad,Never-married,Other-service,Own-child,White,Female,21,United-States,<=50K,0.99975306,1.0,26
40,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,40,United-States,<=50K,0.8227081,1.0,17
26,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,0.9864179,1.0,40
57,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.7213479,0.0,12
36,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.26513776,0.0,14
43,?,Some-college,Divorced,?,Unmarried,Asian-Pac-Islander,Female,40,United-States,<=50K,0.9909338,1.0,23
49,State-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0.89584726,1.0,31
58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.6054691,0.0,28
32,Private,Some-college,Divorced,Exec-managerial,Not-in-family,Black,Male,40,United-States,<=50K,0.9489323000000001,1.0,31
59,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,>50K,0.590091,0.0,2
42,State-gov,Bachelors,Never-married,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K,0.99212223,1.0,37
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Iran,<=50K,0.48143035,1.0,36
40,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.122535706,0.0,45
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.68615496,1.0,33
56,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.22818561,0.0,45
30,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.9963749,1.0,16
42,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,Black,Female,35,United-States,<=50K,0.99681634,1.0,3
21,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0.9994561,1.0,24
21,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Own-child,White,Female,40,Dominican-Republic,<=50K,0.99997056,1.0,44
47,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,<=50K,0.3742795,1.0,25
22,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,20,United-States,<=50K,0.9971322,1.0,30
35,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K,0.9702556,0.0,0
41,Private,11th,Never-married,Handlers-cleaners,Other-relative,Black,Female,40,United-States,<=50K,0.99617994,1.0,34
43,Federal-gov,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,53,United-States,<=50K,0.600013,1.0,17
60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,<=50K,0.35602155,1.0,49
73,Private,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,>50K,0.8704999,0.0,27
90,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,England,>50K,0.23616356,0.0,13
62,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,38,United-States,<=50K,0.47147766,1.0,5
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.86714613,1.0,10
45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.5355661,1.0,49
19,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,45,United-States,<=50K,0.99132615,1.0,40
30,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,35,United-States,<=50K,0.98890555,1.0,40
19,Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Female,52,United-States,<=50K,0.9999005999999999,1.0,34
23,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,80,United-States,<=50K,0.9983475,1.0,11
22,Federal-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,10,United-States,<=50K,0.99624085,1.0,32
19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,28,United-States,<=50K,0.9994849,1.0,16
45,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,40,Philippines,<=50K,0.913574,1.0,15
26,Local-gov,HS-grad,Never-married,Other-service,Unmarried,Black,Female,25,United-States,<=50K,0.99946576,1.0,34
42,Local-gov,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,0.94675255,0.0,35
62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,United-States,<=50K,0.86561704,1.0,43
61,Private,10th,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.8003087,1.0,41
34,Private,Bachelors,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,60,United-States,>50K,0.5430566,0.0,18
22,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Female,53,United-States,<=50K,0.9983145,1.0,26
56,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.19482654,0.0,45
32,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.5723184,1.0,49
24,?,Some-college,Never-married,?,Unmarried,White,Male,40,United-States,<=50K,0.9983529000000001,1.0,38
26,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.98127365,1.0,22
32,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,45,United-States,<=50K,0.9995223,1.0,44
58,Private,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0.9227625,1.0,31
25,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,>50K,0.36881402,0.0,13
23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,25,United-States,<=50K,0.9987613999999999,1.0,16
23,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0.77827823,1.0,49
54,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.5933396,1.0,49
28,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,35,United-States,<=50K,0.982532,1.0,0
35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.33654773,0.0,27
30,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,25,United-States,>50K,0.70557463,0.0,39
23,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.9110193999999999,1.0,10
42,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,>50K,0.38341892,0.0,39
72,Private,10th,Widowed,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K,0.99908924,1.0,3
21,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.91701055,1.0,5
37,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.92190456,1.0,4
54,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.98843926,1.0,9
58,Private,Masters,Divorced,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K,0.90931636,1.0,9
32,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,0.9455994000000001,1.0,32
65,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,15,United-States,<=50K,0.99157906,1.0,3
22,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,?,<=50K,0.84550846,1.0,17
52,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,?,>50K,0.3002508,0.0,14
65,Private,10th,Widowed,Sales,Not-in-family,White,Female,20,United-States,<=50K,0.9973232,1.0,3
33,Self-emp-not-inc,HS-grad,Never-married,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0.9827769000000001,1.0,26
35,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,65,United-States,<=50K,0.98216355,1.0,15
27,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.9957103999999999,1.0,16
34,State-gov,HS-grad,Never-married,Other-service,Own-child,Black,Male,42,United-States,<=50K,0.99946755,1.0,11
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,<=50K,0.5306926,1.0,43
23,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Portugal,<=50K,0.97327006,1.0,10
43,State-gov,Doctorate,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,>50K,0.4637512,0.0,29
58,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.29013249999999996,1.0,41
38,Private,10th,Separated,Adm-clerical,Unmarried,White,Male,40,United-States,<=50K,0.99522984,1.0,15
26,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,United-States,<=50K,0.9258931999999999,1.0,5
60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.12671115,0.0,14
28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,<=50K,0.7828685999999999,1.0,5
33,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,30,United-States,<=50K,0.99646,1.0,16
29,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.9016488000000001,1.0,35
54,State-gov,Doctorate,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K,0.14192034,0.0,18
41,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,36,United-States,<=50K,0.9878594,1.0,41
63,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,0.8751296999999999,1.0,31
31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,27,United-States,<=50K,0.6933454000000001,1.0,25
23,Private,Bachelors,Never-married,Sales,Own-child,Black,Female,25,United-States,<=50K,0.99856985,1.0,44
31,Private,Some-college,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,40,?,<=50K,0.9934175,1.0,11
41,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.11948519,0.0,45
51,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,0.66381943,0.0,2
59,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.47718468,0.0,39
23,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K,0.9681094000000001,1.0,0
24,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Male,45,United-States,<=50K,0.9341712,1.0,11
67,Self-emp-not-inc,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,20,United-States,<=50K,0.96062666,1.0,9
65,?,HS-grad,Widowed,?,Not-in-family,White,Female,35,United-States,<=50K,0.9843960999999999,1.0,23
47,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.49427122,0.0,8
21,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,Guatemala,<=50K,0.98378605,1.0,40
38,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,0.9872254999999999,1.0,41
55,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0.8112145000000001,1.0,6
39,Private,Masters,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.8247646999999999,1.0,9
24,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,50,Portugal,>50K,0.9378864,0.0,29
24,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,40,Thailand,<=50K,0.9861426,1.0,36
38,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.56970835,0.0,39
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,24,United-States,<=50K,0.9997875,1.0,24
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.74738777,1.0,10
63,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.5367562,0.0,12
18,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,30,United-States,<=50K,0.9978758,1.0,0
36,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,0.65810204,1.0,33
41,Private,Bachelors,Divorced,Transport-moving,Own-child,Black,Male,40,United-States,<=50K,0.97965986,1.0,11
57,Private,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,0.8053219,1.0,20
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.6366404999999999,1.0,10
44,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K,0.97877127,1.0,9
25,Private,Some-college,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,40,China,<=50K,0.99600273,1.0,30
48,Private,12th,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0.57429826,1.0,41
20,Private,Some-college,Never-married,Sales,Own-child,White,Female,8,United-States,<=50K,0.9997341000000001,1.0,44
74,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,<=50K,0.6632559,1.0,43
44,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.9495754999999999,1.0,26
26,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K,0.74730545,1.0,25
54,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,0.9049335,1.0,35
39,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,48,United-States,>50K,0.7936125,0.0,2
