age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,jail_length_days,out,class,cluster
38,Misdemeanor,Hispanic,Male,1,-1.0,126,1,0,10
47,Misdemeanor,Caucasian,Female,0,-3.0,0,0,0,5
33,Felony,Caucasian,Male,1,-1.0,10,1,1,1
22,Felony,Caucasian,Male,1,-11.0,8,0,1,49
40,Misdemeanor,Caucasian,Male,0,-1.0,0,0,1,31
36,Felony,African-American,Male,14,-1.0,173,1,1,13
65,Misdemeanor,Caucasian,Female,0,0.0,1,0,0,5
22,Misdemeanor,African-American,Female,0,-1.0,1,0,0,7
34,Misdemeanor,Hispanic,Male,0,0.0,0,0,0,10
38,Felony,Hispanic,Female,0,-1.0,0,0,0,14
26,Felony,Caucasian,Female,4,-2.0,0,0,1,8
20,Misdemeanor,Hispanic,Male,0,-1.0,23,0,1,10
49,Felony,Hispanic,Male,0,-3.0,0,0,0,26
52,Felony,Caucasian,Male,2,0.0,4,1,1,30
25,Misdemeanor,Other,Male,2,-1.0,0,0,1,21
34,Felony,African-American,Male,5,-1.0,4,0,0,20
33,Misdemeanor,African-American,Male,1,-1.0,1,0,1,22
21,Felony,African-American,Male,1,-1.0,0,1,0,0
46,Felony,African-American,Male,9,-1.0,5,0,0,23
57,Misdemeanor,Caucasian,Male,1,-1.0,1,0,0,17
22,Felony,African-American,Male,2,0.0,0,0,1,0
48,Misdemeanor,Caucasian,Female,1,-1.0,1,0,1,5
40,Felony,African-American,Male,21,-1.0,29,1,0,32
30,Felony,African-American,Female,1,-1.0,0,0,0,43
21,Misdemeanor,Caucasian,Male,4,-1.0,33,1,1,3
39,Felony,African-American,Female,22,-1.0,3,1,1,4
33,Misdemeanor,Caucasian,Female,0,-1.0,1,1,1,48
24,Felony,African-American,Male,0,0.0,-1,0,0,0
43,Felony,African-American,Male,0,-1.0,1,0,1,44
45,Misdemeanor,Caucasian,Female,0,0.0,1,0,0,5
51,Felony,African-American,Male,3,-18.0,2,0,0,42
31,Misdemeanor,African-American,Male,9,-1.0,0,1,1,2
27,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,3
32,Felony,African-American,Male,1,-1.0,0,0,0,44
49,Misdemeanor,Caucasian,Male,0,-3.0,0,0,0,31
29,Felony,African-American,Male,2,-1.0,27,0,0,0
23,Felony,African-American,Male,2,-1.0,1,1,1,0
30,Misdemeanor,Asian,Male,6,-1.0,0,0,1,18
30,Misdemeanor,Caucasian,Male,0,0.0,56,0,0,3
34,Felony,African-American,Male,13,-1.0,0,0,1,13
33,Felony,African-American,Male,4,0.0,-1,1,0,44
28,Misdemeanor,African-American,Male,1,-1.0,1,0,0,22
29,Felony,African-American,Male,1,-1.0,40,1,0,0
38,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,31
37,Felony,Caucasian,Male,0,-1.0,0,0,0,1
33,Misdemeanor,Caucasian,Female,0,-1.0,0,0,1,48
30,Felony,Hispanic,Male,0,0.0,0,0,0,6
51,Felony,African-American,Male,19,-1.0,13,1,0,32
65,Misdemeanor,African-American,Male,7,-1.0,0,1,0,40
32,Misdemeanor,African-American,Female,1,-1.0,0,0,0,7
38,Felony,Caucasian,Male,5,-2.0,0,1,1,1
35,Felony,African-American,Male,1,-1.0,0,0,0,44
57,Felony,Caucasian,Male,1,-26.0,0,0,0,33
26,Felony,Caucasian,Male,1,0.0,-1,0,0,49
36,Misdemeanor,African-American,Female,4,-1.0,1,1,1,7
33,Felony,Hispanic,Female,2,-10.0,9,0,1,14
35,Felony,Caucasian,Male,3,-1.0,1,1,1,1
33,Felony,African-American,Male,0,-1.0,0,0,0,44
47,Misdemeanor,Caucasian,Male,0,0.0,1,0,0,31
53,Misdemeanor,Hispanic,Female,0,-1.0,0,0,0,15
35,Misdemeanor,Caucasian,Male,1,-15.0,4,0,1,39
36,Felony,African-American,Female,1,-1.0,0,0,1,43
25,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,48
52,Felony,Hispanic,Male,10,0.0,149,1,0,26
51,Felony,Caucasian,Male,6,0.0,2,0,1,30
24,Felony,African-American,Male,8,-1.0,214,1,1,37
32,Felony,Caucasian,Male,0,-1.0,0,0,1,49
43,Felony,African-American,Male,8,-1.0,348,1,1,37
45,Misdemeanor,African-American,Male,20,-1.0,46,1,1,46
42,Misdemeanor,African-American,Male,10,-1.0,0,1,1,2
22,Felony,African-American,Male,1,-1.0,6,1,1,0
49,Felony,African-American,Male,4,-26.0,1,0,0,42
42,Felony,African-American,Male,0,-3.0,33,0,1,44
40,Misdemeanor,Caucasian,Male,0,-1.0,29,1,1,31
25,Felony,African-American,Male,2,-1.0,0,1,1,0
25,Misdemeanor,Caucasian,Male,0,-1.0,2,1,1,3
23,Felony,African-American,Male,0,-1.0,2,1,0,0
21,Felony,Caucasian,Male,2,-1.0,1,1,1,49
31,Misdemeanor,Caucasian,Male,3,0.0,0,1,0,3
28,Misdemeanor,African-American,Female,0,0.0,0,0,0,7
24,Felony,African-American,Male,11,-1.0,51,1,1,13
45,Felony,Caucasian,Male,0,0.0,37,0,0,1
23,Misdemeanor,African-American,Male,2,-1.0,1,0,1,22
39,Felony,African-American,Male,7,0.0,0,1,1,20
24,Felony,African-American,Male,1,-1.0,0,0,0,0
46,Felony,Caucasian,Male,1,-1.0,1,0,0,1
47,Felony,Caucasian,Male,3,-1.0,2,0,0,30
22,Misdemeanor,African-American,Male,1,-1.0,0,0,1,22
34,Misdemeanor,Caucasian,Female,0,-2.0,1,0,0,48
33,Misdemeanor,Caucasian,Male,0,0.0,0,0,1,3
29,Felony,African-American,Male,16,-1.0,0,1,1,13
34,Misdemeanor,Hispanic,Male,3,-6.0,5,0,0,10
29,Misdemeanor,African-American,Male,0,0.0,0,1,0,22
25,Misdemeanor,Caucasian,Female,2,-1.0,0,0,1,48
34,Felony,Caucasian,Male,16,-1.0,1,1,1,29
55,Felony,African-American,Female,1,-1.0,0,0,0,47
27,Felony,African-American,Male,0,-1.0,0,0,1,0
26,Misdemeanor,African-American,Male,0,-1.0,1,0,0,22
39,Felony,African-American,Male,19,-1.0,179,1,1,32
24,Felony,African-American,Male,1,0.0,0,1,0,0
29,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,3
50,Felony,African-American,Male,13,0.0,242,0,1,23
25,Felony,Hispanic,Male,2,-1.0,0,1,1,6
31,Felony,African-American,Male,4,-12.0,2,1,1,42
31,Misdemeanor,Other,Male,0,-1.0,0,0,0,21
26,Felony,Caucasian,Male,2,-1.0,0,1,1,49
54,Felony,Caucasian,Male,2,0.0,97,0,0,30
33,Felony,African-American,Male,14,-1.0,0,1,1,13
22,Misdemeanor,African-American,Male,0,-1.0,0,0,1,22
35,Felony,African-American,Male,8,0.0,239,1,1,37
30,Felony,Other,Female,4,-27.0,1,1,1,12
25,Felony,African-American,Male,0,-1.0,0,0,0,0
25,Felony,African-American,Male,0,0.0,0,1,0,0
44,Felony,African-American,Male,0,-1.0,0,0,1,44
29,Felony,Caucasian,Female,2,-1.0,8,1,1,8
46,Felony,Caucasian,Male,2,-23.0,2,0,1,33
53,Misdemeanor,Caucasian,Male,0,0.0,4,0,0,17
24,Felony,African-American,Male,2,-1.0,1,1,1,0
52,Felony,African-American,Female,2,-1.0,1,0,1,47
27,Misdemeanor,African-American,Male,0,-1.0,0,0,1,22
41,Felony,Caucasian,Male,0,-1.0,1,0,0,1
21,Felony,African-American,Female,0,-2.0,0,1,1,43
24,Felony,Caucasian,Male,1,0.0,0,0,0,49
23,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,3
42,Felony,African-American,Male,0,-1.0,1,0,0,44
24,Felony,African-American,Male,5,-1.0,1,1,1,20
26,Felony,African-American,Male,4,-1.0,0,1,1,0
50,Felony,Caucasian,Male,9,-1.0,424,0,1,29
32,Misdemeanor,African-American,Female,3,-1.0,1,1,0,7
40,Felony,African-American,Male,13,-1.0,1,1,0,13
27,Felony,African-American,Male,2,0.0,0,0,0,0
23,Felony,Caucasian,Male,0,-1.0,0,1,1,49
37,Misdemeanor,African-American,Male,22,-1.0,1,1,1,46
32,Misdemeanor,African-American,Male,1,-1.0,3,0,1,22
52,Misdemeanor,Caucasian,Male,4,-1.0,1,0,1,17
29,Felony,Caucasian,Male,2,-1.0,3,0,0,49
49,Misdemeanor,African-American,Male,0,0.0,0,0,0,40
50,Felony,Caucasian,Male,0,-2.0,2,0,0,30
26,Felony,Caucasian,Male,2,0.0,-1,0,1,49
34,Felony,Caucasian,Female,0,-1.0,31,1,1,8
28,Felony,Caucasian,Female,1,-1.0,9,1,1,8
30,Felony,African-American,Male,0,0.0,0,0,1,0
24,Felony,African-American,Male,3,-1.0,1,0,1,0
25,Misdemeanor,African-American,Male,0,0.0,0,0,1,22
25,Misdemeanor,African-American,Male,4,-1.0,9,0,1,22
45,Felony,Caucasian,Male,2,-1.0,0,0,0,1
26,Felony,Caucasian,Male,1,-1.0,3,1,1,49
37,Felony,Other,Male,2,-1.0,28,0,0,36
24,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0,10
40,Misdemeanor,Caucasian,Male,2,-1.0,1,0,0,31
33,Felony,Hispanic,Female,0,-2.0,0,0,0,14
53,Felony,Hispanic,Male,18,0.0,1,0,0,26
55,Misdemeanor,Hispanic,Male,0,-7.0,5,0,0,25
30,Felony,Other,Male,6,-1.0,17,1,1,36
21,Felony,African-American,Male,1,-15.0,15,1,1,42
55,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,17
22,Felony,Caucasian,Male,1,-1.0,0,0,1,49
23,Felony,African-American,Female,1,-6.0,0,0,0,43
57,Felony,Caucasian,Male,9,-1.0,58,0,1,30
33,Misdemeanor,Caucasian,Male,0,-2.0,0,0,1,3
32,Felony,Caucasian,Male,2,0.0,1,0,0,49
47,Felony,Caucasian,Male,3,-1.0,13,0,0,30
51,Misdemeanor,Caucasian,Male,6,11.0,18,0,1,31
22,Felony,African-American,Male,1,-1.0,1,1,0,0
47,Felony,Caucasian,Male,2,-1.0,1,0,0,30
28,Felony,Caucasian,Male,1,-21.0,0,0,1,45
28,Felony,African-American,Male,5,-1.0,34,1,0,20
44,Misdemeanor,Caucasian,Female,1,0.0,6,0,1,5
25,Felony,African-American,Male,0,0.0,2,0,1,0
34,Misdemeanor,African-American,Male,4,-1.0,0,0,0,2
65,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,17
33,Felony,Caucasian,Male,5,0.0,119,1,1,1
23,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,48
44,Misdemeanor,Caucasian,Female,0,-2.0,0,0,0,5
24,Misdemeanor,African-American,Male,1,-1.0,0,0,0,22
51,Misdemeanor,Caucasian,Male,1,-1.0,1,0,0,31
21,Felony,African-American,Female,0,-1.0,1,1,1,43
39,Felony,Caucasian,Male,6,-1.0,0,1,0,1
29,Felony,African-American,Male,29,-1.0,5,1,1,32
24,Felony,Caucasian,Male,1,-5.0,0,1,0,49
23,Felony,African-American,Female,0,-1.0,2,1,1,43
31,Felony,African-American,Male,11,0.0,-1,1,1,13
35,Misdemeanor,African-American,Female,0,-1.0,0,0,0,7
30,Felony,Other,Male,0,-1.0,0,0,0,36
39,Felony,African-American,Female,4,-3.0,3,1,0,43
51,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,31
22,Felony,Caucasian,Male,1,-1.0,236,1,0,49
29,Felony,Caucasian,Male,2,-24.0,22,0,0,45
32,Felony,Caucasian,Male,6,-1.0,2,0,1,1
33,Misdemeanor,Caucasian,Male,3,-16.0,11,0,1,39
58,Felony,Caucasian,Male,5,-1.0,1,0,1,30
54,Felony,Other,Male,0,-1.0,27,0,0,9
33,Felony,African-American,Male,2,-1.0,28,1,1,44
48,Felony,African-American,Male,10,0.0,175,0,0,23
23,Misdemeanor,African-American,Male,0,-1.0,3,1,0,22
23,Felony,Caucasian,Male,2,-1.0,15,1,1,49
47,Misdemeanor,Asian,Male,1,0.0,1,0,0,18
21,Felony,Other,Male,0,-1.0,2,0,0,36
29,Misdemeanor,African-American,Male,0,-1.0,1,1,1,22
48,Felony,Caucasian,Male,2,-1.0,0,0,0,30
37,Misdemeanor,Caucasian,Male,4,-1.0,82,0,1,31
50,Felony,Caucasian,Male,3,-1.0,14,0,0,30
19,Felony,African-American,Male,3,-1.0,1,1,1,0
49,Felony,African-American,Male,13,-1.0,0,0,0,23
58,Felony,Caucasian,Male,2,-1.0,5,1,0,30
31,Felony,African-American,Male,6,0.0,0,1,0,20
23,Misdemeanor,African-American,Male,1,-1.0,0,1,0,22
23,Felony,African-American,Female,0,0.0,0,0,1,43
31,Felony,Caucasian,Male,17,-1.0,1,1,1,29
33,Felony,Other,Male,0,-1.0,83,0,1,36
57,Felony,Caucasian,Male,6,-23.0,1,0,0,33
31,Misdemeanor,Caucasian,Female,0,-3.0,0,0,0,48
57,Felony,African-American,Male,19,-1.0,3,1,0,32
57,Misdemeanor,Caucasian,Male,12,0.0,3,1,0,17
29,Misdemeanor,African-American,Male,6,-1.0,0,1,1,2
30,Misdemeanor,African-American,Male,0,0.0,0,0,1,22
45,Felony,African-American,Male,11,-1.0,0,0,0,23
42,Felony,Caucasian,Male,0,0.0,0,1,0,1
48,Felony,Other,Male,7,-1.0,0,0,0,9
29,Felony,African-American,Male,12,0.0,12,1,1,13
28,Felony,Caucasian,Female,0,-1.0,0,0,0,8
25,Misdemeanor,African-American,Male,1,-1.0,1,0,1,22
34,Misdemeanor,Caucasian,Female,3,-1.0,10,1,0,48
27,Felony,African-American,Male,0,-1.0,1,0,0,0
39,Felony,African-American,Male,4,0.0,40,0,0,44
27,Felony,African-American,Male,4,-1.0,50,1,1,20
30,Felony,Caucasian,Male,7,-1.0,0,1,1,49
31,Misdemeanor,African-American,Male,15,-1.0,4,1,1,46
20,Misdemeanor,African-American,Male,1,-1.0,0,1,1,22
26,Felony,Caucasian,Male,2,-1.0,0,1,1,49
34,Felony,Caucasian,Male,0,-1.0,1,0,1,1
27,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,3
29,Felony,African-American,Male,4,-1.0,1,0,1,20
27,Felony,African-American,Male,7,-1.0,4,1,0,20
24,Felony,Caucasian,Female,0,-1.0,1,1,0,8
29,Felony,African-American,Male,0,-1.0,0,1,1,0
20,Felony,Caucasian,Male,0,-1.0,0,0,0,49
23,Felony,Caucasian,Female,0,-1.0,0,0,0,8
48,Misdemeanor,African-American,Female,0,0.0,0,0,0,7
34,Misdemeanor,African-American,Male,0,0.0,0,0,1,22
46,Misdemeanor,African-American,Male,1,-1.0,1,1,1,40
41,Felony,Caucasian,Female,3,-1.0,1,1,0,24
26,Felony,African-American,Male,3,-1.0,0,1,1,0
37,Felony,African-American,Male,11,-1.0,1,1,1,13
22,Felony,Caucasian,Female,2,-1.0,0,0,0,8
32,Felony,African-American,Male,7,-1.0,0,0,0,20
44,Misdemeanor,African-American,Male,0,-1.0,2,0,0,40
60,Misdemeanor,African-American,Male,3,-1.0,0,0,0,40
49,Felony,Caucasian,Male,0,0.0,-1,0,0,30
30,Misdemeanor,African-American,Male,10,0.0,1,0,1,2
52,Felony,Caucasian,Male,0,-1.0,1,0,0,30
34,Felony,African-American,Male,0,-1.0,1,1,0,44
55,Felony,African-American,Male,5,-1.0,3,0,1,35
33,Misdemeanor,African-American,Male,0,-1.0,0,1,0,22
22,Felony,African-American,Male,0,-1.0,0,1,1,0
27,Misdemeanor,African-American,Female,0,0.0,1,0,0,7
20,Felony,African-American,Male,0,-1.0,0,1,1,0
33,Felony,Caucasian,Male,0,-1.0,53,0,0,1
26,Misdemeanor,African-American,Male,0,-1.0,2,0,0,22
29,Misdemeanor,African-American,Male,0,-1.0,1,1,0,22
32,Misdemeanor,African-American,Male,1,0.0,0,0,0,22
37,Misdemeanor,Caucasian,Male,4,0.0,0,0,0,31
31,Felony,African-American,Male,15,0.0,104,1,0,13
29,Felony,African-American,Male,6,-1.0,0,1,1,20
31,Felony,African-American,Male,6,0.0,41,0,0,20
36,Felony,Caucasian,Female,2,-1.0,1,0,0,8
37,Felony,African-American,Female,1,-11.0,8,0,0,43
34,Misdemeanor,Caucasian,Male,5,-1.0,6,0,1,3
20,Misdemeanor,Caucasian,Male,1,-1.0,1,1,1,3
24,Felony,Caucasian,Male,8,-1.0,35,1,1,49
29,Misdemeanor,African-American,Male,8,-1.0,0,1,1,2
45,Felony,African-American,Female,1,-4.0,2,0,0,47
34,Felony,Caucasian,Male,2,-1.0,0,1,1,1
70,Misdemeanor,African-American,Male,0,-1.0,1,0,0,40
23,Felony,African-American,Male,4,-1.0,3,1,0,0
27,Misdemeanor,Caucasian,Male,5,-12.0,2,0,0,3
44,Felony,Caucasian,Male,6,-1.0,118,1,1,1
26,Misdemeanor,African-American,Male,0,-1.0,0,1,0,22
23,Misdemeanor,Caucasian,Female,2,-1.0,0,1,0,48
27,Felony,African-American,Male,3,-1.0,7,1,1,0
46,Felony,Caucasian,Female,1,-1.0,25,0,1,24
27,Felony,African-American,Female,1,0.0,26,1,0,43
45,Felony,Caucasian,Male,7,-1.0,1,0,0,1
42,Misdemeanor,African-American,Male,1,-12.0,7,1,0,40
24,Misdemeanor,Caucasian,Female,3,-1.0,0,1,1,48
20,Felony,African-American,Male,2,-1.0,2,1,1,0
49,Felony,Caucasian,Male,3,0.0,0,0,0,30
29,Felony,Hispanic,Male,0,0.0,-1,0,0,6
52,Felony,Caucasian,Female,1,-8.0,3,0,0,24
37,Misdemeanor,Hispanic,Male,4,0.0,1,0,1,10
26,Misdemeanor,African-American,Male,1,-1.0,7,0,1,22
53,Felony,African-American,Male,15,-1.0,80,0,1,23
47,Felony,Hispanic,Male,1,-27.0,17,0,0,26
38,Misdemeanor,African-American,Male,0,-1.0,749,1,1,22
25,Felony,African-American,Male,1,0.0,-1,1,0,0
21,Felony,African-American,Male,1,-1.0,5,1,1,0
48,Misdemeanor,African-American,Male,0,0.0,1,0,0,40
24,Felony,Other,Female,0,-1.0,1,0,0,12
22,Felony,African-American,Male,0,-1.0,0,0,1,0
38,Misdemeanor,Caucasian,Male,2,0.0,28,0,0,31
23,Felony,Other,Male,0,0.0,3,0,1,36
54,Misdemeanor,Other,Male,2,-1.0,0,0,0,11
24,Felony,Hispanic,Male,1,0.0,10,0,0,6
44,Misdemeanor,Caucasian,Female,0,-1.0,0,0,1,5
64,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,17
38,Misdemeanor,Caucasian,Male,5,-18.0,0,1,1,39
45,Misdemeanor,Other,Female,0,-1.0,0,0,0,16
49,Felony,African-American,Male,1,-1.0,5,1,0,35
33,Misdemeanor,Asian,Male,0,-1.0,0,0,0,18
44,Felony,Hispanic,Male,2,-1.0,1,0,0,26
51,Felony,African-American,Male,3,-1.0,3,0,0,35
50,Felony,African-American,Male,0,0.0,0,0,0,35
33,Misdemeanor,Caucasian,Male,2,-22.0,21,0,0,39
54,Misdemeanor,Caucasian,Female,0,-1.0,29,0,0,5
28,Felony,Hispanic,Male,3,-1.0,0,1,1,6
42,Misdemeanor,African-American,Male,17,-1.0,51,1,1,46
34,Felony,Caucasian,Male,3,-1.0,1,0,0,1
38,Felony,Caucasian,Male,2,-1.0,9,0,1,1
21,Felony,African-American,Male,1,-1.0,1,1,1,0
33,Felony,African-American,Male,5,0.0,-1,0,0,20
32,Misdemeanor,African-American,Male,9,-1.0,23,1,1,2
45,Misdemeanor,Caucasian,Male,1,0.0,1,0,0,31
30,Felony,Caucasian,Male,1,-1.0,33,1,1,49
29,Felony,African-American,Female,0,-1.0,1,1,0,43
51,Misdemeanor,Caucasian,Female,0,-1.0,7,0,1,5
28,Felony,African-American,Female,0,-1.0,0,0,0,43
27,Felony,Caucasian,Male,1,-1.0,0,0,0,49
28,Felony,Hispanic,Male,16,-1.0,29,1,1,6
30,Felony,African-American,Female,0,0.0,-1,0,0,43
32,Misdemeanor,African-American,Male,0,-1.0,1,1,0,22
27,Felony,Caucasian,Male,5,-1.0,0,0,0,49
21,Felony,Hispanic,Male,1,-1.0,2,1,1,6
21,Felony,African-American,Male,0,-1.0,1,1,0,0
34,Felony,Caucasian,Female,0,-1.0,62,0,1,8
24,Felony,African-American,Male,7,-1.0,199,1,1,37
32,Misdemeanor,Caucasian,Male,0,-1.0,19,0,0,3
38,Felony,Caucasian,Female,5,-1.0,41,1,1,8
56,Misdemeanor,African-American,Male,3,-28.0,14,0,0,40
44,Misdemeanor,African-American,Female,0,-1.0,1,0,0,7
31,Misdemeanor,African-American,Male,1,-1.0,0,1,1,22
25,Felony,Caucasian,Female,6,-1.0,24,1,0,8
20,Misdemeanor,African-American,Female,0,-1.0,0,1,0,7
35,Misdemeanor,African-American,Male,1,-1.0,1,1,0,22
33,Felony,African-American,Male,1,-1.0,0,0,1,44
24,Misdemeanor,African-American,Male,0,-1.0,1,0,0,22
40,Misdemeanor,Hispanic,Female,2,-7.0,3,0,0,15
27,Felony,African-American,Male,9,0.0,0,1,1,20
38,Felony,African-American,Male,9,-1.0,1,1,1,20
20,Felony,Caucasian,Male,0,-1.0,1,1,1,49
30,Felony,African-American,Male,9,-1.0,1,0,1,20
36,Felony,Caucasian,Male,9,0.0,19,1,1,29
23,Misdemeanor,African-American,Male,2,-1.0,7,1,1,22
39,Felony,African-American,Male,21,-1.0,0,1,1,32
29,Felony,Caucasian,Male,3,-1.0,0,1,1,49
58,Misdemeanor,Caucasian,Male,2,-1.0,0,0,1,17
23,Felony,Hispanic,Male,2,-1.0,35,1,0,6
23,Misdemeanor,Caucasian,Male,3,-1.0,26,1,1,3
68,Felony,African-American,Female,5,-4.0,0,0,0,47
26,Misdemeanor,Caucasian,Female,2,0.0,0,1,0,48
51,Felony,African-American,Male,0,-1.0,1,0,1,35
25,Misdemeanor,African-American,Male,0,-1.0,0,0,0,22
40,Felony,African-American,Male,5,0.0,55,1,1,44
51,Felony,African-American,Male,14,-11.0,7,1,0,23
27,Misdemeanor,African-American,Male,2,-1.0,15,1,1,22
49,Misdemeanor,African-American,Male,11,-1.0,32,1,1,46
36,Misdemeanor,Other,Male,0,-1.0,2,0,0,21
20,Felony,African-American,Male,0,-4.0,3,0,0,0
21,Felony,African-American,Male,2,0.0,86,1,1,0
31,Felony,African-American,Female,0,0.0,1,0,0,43
57,Misdemeanor,African-American,Male,0,0.0,0,0,0,40
61,Felony,Caucasian,Female,8,0.0,30,0,1,24
35,Felony,Hispanic,Male,3,-23.0,9,0,1,6
54,Felony,African-American,Male,3,-1.0,2,1,1,35
39,Felony,Caucasian,Male,0,-1.0,1,0,0,1
24,Felony,African-American,Male,1,-1.0,33,1,0,0
29,Felony,Hispanic,Female,0,-1.0,1,0,1,14
48,Felony,African-American,Male,8,-1.0,11,1,1,23
30,Misdemeanor,African-American,Male,6,0.0,0,1,1,2
26,Felony,African-American,Male,10,-1.0,1,1,1,20
37,Felony,African-American,Male,12,0.0,0,1,1,13
26,Felony,African-American,Male,4,0.0,45,1,1,0
29,Misdemeanor,African-American,Male,7,0.0,8,1,1,2
26,Misdemeanor,African-American,Male,1,-1.0,29,1,1,22
60,Felony,African-American,Male,2,0.0,0,0,0,35
27,Felony,Caucasian,Male,2,-1.0,0,1,1,49
22,Felony,Caucasian,Male,1,-1.0,0,1,0,49
28,Felony,African-American,Male,3,0.0,0,1,0,0
33,Felony,African-American,Male,13,0.0,0,1,1,13
28,Felony,African-American,Male,2,-1.0,125,0,1,0
55,Misdemeanor,Caucasian,Male,0,-1.0,-1,0,1,17
21,Felony,African-American,Male,6,-19.0,0,1,1,42
28,Felony,Hispanic,Male,2,-1.0,1,0,1,6
22,Misdemeanor,Hispanic,Female,0,-1.0,0,0,0,15
29,Felony,Caucasian,Female,6,-2.0,67,1,1,8
24,Misdemeanor,African-American,Male,2,0.0,49,1,1,22
50,Felony,African-American,Male,12,-22.0,1,0,1,42
24,Misdemeanor,African-American,Male,1,-1.0,1,1,1,22
47,Felony,African-American,Male,1,-1.0,49,0,0,35
54,Felony,Caucasian,Male,6,0.0,0,0,0,30
42,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0,5
35,Felony,Caucasian,Male,5,-20.0,0,0,0,45
30,Felony,African-American,Male,0,-1.0,1,0,1,0
53,Felony,Caucasian,Male,1,-1.0,0,0,0,30
31,Misdemeanor,African-American,Female,2,-1.0,2,0,0,7
31,Felony,African-American,Male,0,-1.0,1,0,1,44
23,Felony,Other,Male,4,-1.0,2,1,0,36
47,Felony,African-American,Male,9,-1.0,64,0,1,23
24,Misdemeanor,African-American,Male,9,-1.0,3,1,1,2
22,Felony,African-American,Female,2,-1.0,2,1,0,43
45,Misdemeanor,Hispanic,Male,1,-22.0,0,0,0,25
30,Felony,African-American,Female,2,-1.0,0,0,0,43
30,Misdemeanor,Other,Male,5,-1.0,5,1,1,21
43,Misdemeanor,Caucasian,Female,22,-1.0,26,1,1,5
50,Misdemeanor,African-American,Male,0,0.0,0,0,0,40
24,Felony,Other,Female,2,-1.0,1,0,1,12
42,Felony,Caucasian,Female,3,-3.0,0,1,0,24
29,Felony,Caucasian,Female,1,-1.0,13,1,1,8
31,Misdemeanor,Hispanic,Male,0,0.0,1,0,0,10
25,Felony,African-American,Male,5,-1.0,54,1,1,20
36,Felony,African-American,Male,4,0.0,1,1,0,44
24,Misdemeanor,African-American,Male,1,-1.0,2,1,1,22
28,Felony,Caucasian,Male,5,0.0,0,1,0,49
31,Misdemeanor,Caucasian,Male,0,-1.0,0,0,1,3
23,Felony,African-American,Male,0,-1.0,3,0,0,0
29,Misdemeanor,Caucasian,Male,4,-1.0,7,1,1,3
51,Misdemeanor,African-American,Male,11,-1.0,79,1,1,46
34,Felony,African-American,Male,1,-1.0,1,1,0,44
29,Felony,African-American,Male,12,0.0,0,0,1,13
39,Felony,African-American,Male,13,-1.0,1,1,1,13
36,Misdemeanor,Hispanic,Female,0,0.0,0,0,0,15
59,Misdemeanor,African-American,Male,15,-1.0,14,1,1,46
23,Felony,African-American,Male,3,-1.0,0,1,1,0
31,Felony,African-American,Male,15,0.0,-1,1,0,13
53,Misdemeanor,Caucasian,Male,0,0.0,-1,0,0,17
34,Felony,African-American,Male,12,0.0,34,1,0,13
63,Felony,African-American,Female,1,0.0,0,0,0,47
21,Felony,Other,Male,0,-1.0,0,0,1,36
21,Felony,African-American,Female,0,0.0,0,1,1,43
47,Felony,Caucasian,Male,28,-1.0,33,1,1,29
34,Felony,African-American,Male,7,0.0,-1,1,1,20
58,Felony,Caucasian,Male,4,0.0,0,1,1,30
40,Felony,Hispanic,Female,4,0.0,5,0,1,14
36,Felony,African-American,Male,16,-8.0,8,1,1,13
23,Misdemeanor,African-American,Female,0,-1.0,1,0,1,7
34,Felony,African-American,Male,5,-1.0,0,0,1,20
56,Felony,Caucasian,Male,13,-13.0,6,0,0,33
52,Felony,Caucasian,Female,0,-6.0,0,0,0,24
56,Felony,African-American,Male,0,-1.0,6,0,0,35
37,Misdemeanor,African-American,Female,0,-1.0,1,0,0,7
50,Misdemeanor,Caucasian,Female,0,0.0,1,0,0,5
25,Felony,African-American,Male,1,-1.0,0,0,1,0
22,Felony,African-American,Male,0,-1.0,0,1,1,0
43,Misdemeanor,Caucasian,Female,0,0.0,0,0,1,5
30,Misdemeanor,Caucasian,Male,1,-1.0,35,0,0,3
29,Felony,Asian,Male,0,-1.0,0,0,0,19
24,Felony,Caucasian,Male,0,-1.0,0,0,0,49
29,Misdemeanor,African-American,Male,7,-1.0,0,1,1,2
24,Felony,Caucasian,Female,0,-2.0,0,0,0,8
74,Felony,African-American,Female,0,-1.0,0,0,0,47
27,Misdemeanor,African-American,Male,8,0.0,0,1,1,2
37,Felony,Hispanic,Male,1,-1.0,0,0,1,6
29,Felony,Caucasian,Male,5,0.0,0,0,0,49
35,Felony,African-American,Female,5,-1.0,0,0,0,43
