age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class
22,Private,Some-college,Never-married,Other-service,Own-child,White,Male,16,United-States,<=50K,0.9996817,1.0
46,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K,0.2543157,0.0
33,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,<=50K,0.8399717,1.0
26,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,<=50K,0.66282845,1.0
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K,0.7671593,1.0
45,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0.9958556,1.0
43,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,Other,Female,6,Puerto-Rico,<=50K,0.8640584,1.0
19,Private,11th,Never-married,Sales,Own-child,White,Male,20,?,<=50K,0.99913675,1.0
27,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,99,United-States,<=50K,0.86642903,1.0
51,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.61612254,0.0
42,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K,0.99381304,1.0
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,Mexico,>50K,0.57810587,0.0
38,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,>50K,0.27408737,0.0
44,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.9923437,1.0
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,64,United-States,>50K,0.54453206,0.0
37,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,60,Philippines,<=50K,0.9259822,1.0
29,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K,0.80695045,0.0
53,?,HS-grad,Divorced,?,Not-in-family,White,Female,40,United-States,<=50K,0.971855,1.0
42,Self-emp-not-inc,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,45,Poland,<=50K,0.94255906,1.0
80,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K,0.98781013,1.0
61,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.9172918,1.0
55,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,<=50K,0.38833192,1.0
20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,25,United-States,<=50K,0.9996747,1.0
23,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,0.98984957,1.0
48,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.7171353,0.0
24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,50,United-States,<=50K,0.9769422,1.0
71,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K,0.47326463,1.0
49,Private,11th,Married-civ-spouse,Other-service,Wife,White,Female,6,United-States,<=50K,0.9745321,1.0
39,Federal-gov,HS-grad,Never-married,Armed-Forces,Not-in-family,White,Male,50,United-States,<=50K,0.9977155,1.0
22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,25,United-States,<=50K,0.9959888,1.0
67,Federal-gov,Bachelors,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8645535,1.0
18,Private,HS-grad,Never-married,Sales,Own-child,White,Female,25,United-States,<=50K,0.9997063,1.0
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,54,United-States,>50K,0.14853927,0.0
38,?,7th-8th,Married-civ-spouse,?,Husband,White,Male,45,United-States,<=50K,0.97825235,1.0
50,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.98700386,1.0
56,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Farming-fishing,Wife,White,Female,40,United-States,<=50K,0.7248766,1.0
23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,20,United-States,<=50K,0.9984475,1.0
26,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.7821495,1.0
32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.80400234,1.0
44,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,>50K,0.88733727,0.0
27,Private,HS-grad,Married-spouse-absent,Farming-fishing,Own-child,White,Female,40,Mexico,<=50K,0.99986625,1.0
40,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,0.38794208,0.0
43,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,United-States,<=50K,0.65847844,1.0
31,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,>50K,0.9059873,0.0
57,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.47830454,0.0
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,35,United-States,<=50K,0.9323092,1.0
22,Private,Assoc-voc,Never-married,Other-service,Own-child,Black,Female,36,United-States,<=50K,0.99960595,1.0
20,Local-gov,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,35,United-States,<=50K,0.99743456,1.0
27,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,<=50K,0.82957035,1.0
39,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,40,Mexico,<=50K,0.99549884,1.0
27,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0.97109985,1.0
41,Local-gov,HS-grad,Separated,Transport-moving,Own-child,White,Male,40,United-States,<=50K,0.9977118,1.0
31,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K,0.9394824,1.0
41,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,<=50K,0.79052603,1.0
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0.91292953,1.0
29,State-gov,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,Black,Male,40,United-States,>50K,0.9727175,0.0
22,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Male,50,United-States,<=50K,0.96786124,1.0
62,Private,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,91,United-States,<=50K,0.7280435,1.0
29,Federal-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,Other,Female,40,United-States,<=50K,0.98629725,1.0
44,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,70,United-States,>50K,0.2171672,0.0
32,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,United-States,<=50K,0.7702371,1.0
19,?,HS-grad,Never-married,?,Unmarried,Black,Female,40,United-States,<=50K,0.9999212,1.0
20,Private,Assoc-voc,Never-married,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,0.99927515,1.0
65,State-gov,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K,0.5528328,0.0
24,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,36,United-States,<=50K,0.9993998,1.0
37,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.342186,0.0
43,Local-gov,HS-grad,Divorced,Tech-support,Not-in-family,Black,Female,40,United-States,<=50K,0.94309187,1.0
38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,60,United-States,>50K,0.44537717,0.0
28,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Female,35,United-States,<=50K,0.99559915,1.0
33,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.9990121,1.0
32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,0.55733794,0.0
38,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0.109561116,0.0
33,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0.96481943,1.0
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.36719224,0.0
27,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.9889042,1.0
41,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,Male,40,United-States,<=50K,0.98776746,1.0
47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0.21459088,0.0
55,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,0.61484474,1.0
30,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,Male,8,United-States,<=50K,0.99280435,1.0
54,Private,Some-college,Widowed,Craft-repair,Unmarried,White,Female,50,United-States,<=50K,0.92935145,1.0
40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.46681085,0.0
21,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9970618,1.0
34,Private,Bachelors,Divorced,Craft-repair,Unmarried,White,Female,25,United-States,<=50K,0.97085136,1.0
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.43330482,0.0
31,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K,0.9758952,1.0
22,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,37,United-States,<=50K,0.99430436,1.0
37,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,>50K,0.90786046,0.0
41,?,9th,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,40,Hong,<=50K,0.9890143,1.0
52,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.9371353,1.0
57,Self-emp-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.35066655,1.0
48,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,48,United-States,<=50K,0.9721377,1.0
58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.4043729,0.0
35,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.9188848,1.0
40,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K,0.9528857,1.0
30,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,25,United-States,<=50K,0.9950113,1.0
26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Outlying-US(Guam-USVI-etc),<=50K,0.99495196,1.0
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K,0.46408504,1.0
26,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K,0.77574855,1.0
50,Federal-gov,Bachelors,Divorced,Prof-specialty,Unmarried,Black,Female,40,United-States,<=50K,0.8732798,1.0
22,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,>50K,0.8676531,0.0
36,Private,Masters,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Female,40,India,<=50K,0.89633584,1.0
30,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,52,United-States,>50K,0.71055,0.0
58,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.16138695,0.0
17,?,11th,Never-married,?,Own-child,White,Male,40,United-States,<=50K,0.9995944,1.0
72,Private,Assoc-voc,Separated,Other-service,Unmarried,White,Female,25,United-States,<=50K,0.9945603,1.0
19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.99760324,1.0
29,Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,Female,40,Mexico,<=50K,0.98725593,1.0
20,?,HS-grad,Never-married,?,Own-child,Black,Female,25,United-States,<=50K,0.9999826,1.0
30,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.78632426,1.0
47,Self-emp-not-inc,Some-college,Divorced,Other-service,Unmarried,White,Female,45,United-States,<=50K,0.9793464,1.0
51,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.3637463,0.0
26,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.98286384,1.0
24,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,42,United-States,<=50K,0.9787957,1.0
44,Private,Masters,Divorced,Sales,Not-in-family,White,Male,24,Iran,<=50K,0.933682,1.0
43,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.40823287,0.0
35,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,0.7081267,1.0
51,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,>50K,0.26463246,0.0
41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.54674643,0.0
38,Private,Some-college,Divorced,Adm-clerical,Unmarried,Other,Female,40,United-States,<=50K,0.9985825,1.0
39,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,20,United-States,<=50K,0.791965,1.0
54,Private,10th,Separated,Sales,Unmarried,White,Female,43,Italy,<=50K,0.99775404,1.0
62,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.89414954,1.0
45,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,<=50K,0.06876463,1.0
30,Private,HS-grad,Never-married,Exec-managerial,Own-child,Black,Female,35,Jamaica,<=50K,0.9998398,1.0
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.82291,1.0
23,Self-emp-not-inc,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.99051535,1.0
84,Local-gov,Assoc-voc,Widowed,Adm-clerical,Not-in-family,White,Female,14,United-States,<=50K,0.994586,1.0
46,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,60,United-States,<=50K,0.7551958,1.0
67,Local-gov,Masters,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.94837755,1.0
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.44880593,0.0
33,Private,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,Male,55,United-States,>50K,0.8031036,0.0
23,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,42,United-States,<=50K,0.76706517,1.0
63,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,55,United-States,>50K,0.660865,0.0
55,?,HS-grad,Separated,?,Not-in-family,Black,Female,40,United-States,<=50K,0.9980719,1.0
42,State-gov,Prof-school,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0.895787,1.0
17,Private,11th,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,20,United-States,<=50K,0.99931884,1.0
60,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.94282496,1.0
31,Private,12th,Divorced,Transport-moving,Own-child,White,Male,40,United-States,<=50K,0.9946419,1.0
28,Private,7th-8th,Never-married,Adm-clerical,Own-child,White,Male,40,Portugal,<=50K,0.99952793,1.0
31,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,48,United-States,<=50K,0.949908,1.0
65,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,40,United-States,>50K,0.5706895,0.0
31,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K,0.77670443,0.0
61,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Black,Female,40,United-States,<=50K,0.9882456,1.0
43,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.16829881,0.0
40,State-gov,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,49,United-States,<=50K,0.9929582,1.0
39,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0.9252613,1.0
37,Local-gov,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,27,United-States,<=50K,0.99940777,1.0
47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0.7935681,1.0
45,Federal-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,>50K,0.3258367,0.0
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,0.695456,1.0
30,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,0.64703125,1.0
49,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,44,United-States,>50K,0.70152295,0.0
51,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.71375316,0.0
31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,72,United-States,>50K,0.73672146,0.0
48,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,25,United-States,>50K,0.28975436,0.0
20,Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,30,United-States,<=50K,0.9989355,1.0
32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.6964989,0.0
31,?,Some-college,Never-married,?,Unmarried,Black,Female,40,United-States,<=50K,0.9996797,1.0
19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,25,United-States,<=50K,0.99759454,1.0
50,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,35,United-States,<=50K,0.53449374,1.0
33,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0.58528966,1.0
25,?,Bachelors,Never-married,?,Own-child,White,Male,20,United-States,<=50K,0.99840987,1.0
49,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.93083584,1.0
30,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.74371564,1.0
23,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.9305454,1.0
44,Private,Doctorate,Married-civ-spouse,Exec-managerial,Wife,White,Female,32,United-States,>50K,0.09268625,0.0
24,Private,Assoc-voc,Never-married,Sales,Unmarried,White,Male,5,United-States,<=50K,0.9978288,1.0
28,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,45,United-States,<=50K,0.99000883,1.0
56,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.98625606,1.0
38,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K,0.98846215,1.0
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K,0.99931383,1.0
82,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,18,United-States,<=50K,0.9719229,1.0
