age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,class,out
31,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0,0.0050631175
59,Private,11th,7,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,0,0.04701493
27,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,0.27729326
38,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,1,0.4281106
51,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.7814104
24,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.017926753
58,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1,0.86673
46,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.012141582
55,Private,5th-6th,3,Widowed,Machine-op-inspct,Unmarried,White,Female,40,United-States,0,0.0034754302
76,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,8,United-States,0,0.0041100443
25,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.0043271114
51,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1,0.29919204
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.24019565
46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0.30624032
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0,0.6032055
42,Local-gov,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,Black,Female,40,United-States,0,0.00794541
53,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,50,Italy,1,0.47660974
33,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,1,0.8019421
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,1,0.55232227
41,Local-gov,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.08386012
42,State-gov,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Female,40,United-States,0,0.007931819
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,United-States,1,0.25915894
31,Private,Assoc-voc,11,Never-married,Other-service,Unmarried,White,Female,40,United-States,0,0.0065644234
46,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1,0.64400387
35,Private,1st-4th,2,Married-spouse-absent,Other-service,Not-in-family,White,Male,40,Guatemala,0,0.00073920237
40,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,?,0,0.033903178
46,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1,0.6631923
43,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1,0.8450584
35,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40,China,0,0.047922302
23,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,0,0.004847636
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,12,?,0,0.048941553
43,Private,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,Black,Male,40,United-States,0,0.0095890695
61,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,1,0.38563794
29,Private,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Male,50,United-States,0,0.15936588
21,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,40,United-States,0,0.017175945
36,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0,0.5232279
40,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,40,United-States,0,0.0021036873
23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,0,0.027565258
90,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,55,United-States,0,0.82584095
24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,0,0.0112509355
20,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,12,United-States,0,0.0011994638
40,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1,0.8954883
37,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,0,0.24976073
31,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,0,0.018609932
22,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,0,0.0010414649
25,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,0.2434234
46,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,?,1,0.26689732
47,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1,0.7806933
48,Local-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.5065896
36,?,Masters,14,Married-civ-spouse,?,Husband,White,Male,50,United-States,0,0.54428256
26,?,Bachelors,13,Never-married,?,Not-in-family,White,Female,80,United-States,0,0.10851638
28,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,0,0.04943895
20,State-gov,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,0,0.0012624147
51,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Female,40,Ireland,0,0.04008201
32,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1,0.718856
55,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,0.038025253
41,Local-gov,Bachelors,13,Divorced,Protective-serv,Unmarried,White,Female,40,United-States,0,0.07773555
46,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,1,0.8307547
45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,1,0.24394704
65,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.41039923
45,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1,0.88012546
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0,0.0034214582
22,?,Some-college,10,Never-married,?,Own-child,White,Female,20,United-States,0,0.000298353
42,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1,0.90448534
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.7741966
24,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,0,0.7057094
67,Private,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,41,United-States,0,0.010355229
28,Private,HS-grad,9,Married-spouse-absent,Tech-support,Not-in-family,White,Female,37,United-States,0,0.018026989
56,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,35,Cuba,1,0.13412692
31,State-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,38,United-States,0,0.1990142
33,Private,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,40,United-States,0,0.020754518
52,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,40,United-States,0,0.04126461
45,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Germany,1,0.48595828
53,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.7615934
47,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Portugal,0,0.017186387
40,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,30,United-States,0,0.0068345764
35,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,48,United-States,0,0.014404286
65,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0,0.08650962
42,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,Black,Female,30,United-States,0,0.08081733
23,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,15,United-States,0,0.014388075
39,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.015577365
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,30,United-States,0,0.22622521
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0.21291216
25,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.008073084
31,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,40,United-States,0,0.026251838
39,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,0,0.21046874
39,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,1,0.6002327
25,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Male,35,United-States,0,0.0064536524
30,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0.029888684
37,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,48,United-States,0,0.059124008
22,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,36,Mexico,0,0.0041511804
46,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.9225181
54,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,38,United-States,0,0.24699663
33,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,0,0.13280392
70,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0,0.40435615
36,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,45,United-States,0,0.083826184
53,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,0,0.112755686
55,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.025006466
17,Private,11th,7,Never-married,Protective-serv,Own-child,White,Female,30,United-States,0,0.0024641696
36,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0,0.04934795
36,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,55,United-States,1,0.86423856
40,Local-gov,HS-grad,9,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,40,United-States,0,0.00121213
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,50,United-States,1,0.17190848
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,0,0.23037755
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.7773384
49,Private,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,45,United-States,0,0.01791935
63,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,0.7032534
61,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,20,United-States,0,0.19023353
48,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,1,0.6445529
55,Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,40,Poland,0,0.047091227
18,?,Some-college,10,Never-married,?,Own-child,White,Female,4,United-States,0,7.9270365E-05
20,Private,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Male,20,United-States,0,0.019180335
49,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40,China,0,0.05974842
27,Federal-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,40,United-States,0,0.122493535
37,Private,10th,6,Divorced,Other-service,Unmarried,White,Female,33,United-States,0,0.00064788805
32,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0,0.19462556
33,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0,0.8951868
47,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,26,United-States,0,0.09813518
34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,0,0.19242555
61,Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,Black,Female,35,United-States,0,0.0048868433
25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,40,United-States,0,0.0028712854
26,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,30,United-States,0,0.004162554
18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,30,United-States,0,0.0007693095
35,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0,0.38631922
36,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,40,?,0,0.0018863713
56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,1,0.38645166
40,State-gov,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.041998446
24,Private,12th,8,Never-married,Other-service,Own-child,White,Female,38,United-States,0,0.00025241502
66,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,40,United-States,1,0.11791858
42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,0,0.33879924
28,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,20,United-States,0,0.00061322696
39,State-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,0,0.0055535818
65,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,25,United-States,0,0.10901077
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,20,United-States,0,0.000270668
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1,0.33053437
24,?,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,50,South,1,0.21802974
39,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,0,0.04343388
18,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,30,United-States,0,0.0013320106
49,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,Hong,0,0.005549491
21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,48,United-States,0,0.010032089
35,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,30,United-States,0,0.0636564
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1,0.27505517
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.4373661
27,Private,10th,6,Married-civ-spouse,Craft-repair,Other-relative,White,Male,55,United-States,0,0.053422954
34,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.0046123867
54,Local-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,40,Mexico,0,0.10673557
38,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.006203499
32,Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,40,United-States,0,0.005675134
33,State-gov,Some-college,10,Separated,Tech-support,Not-in-family,White,Male,12,United-States,0,0.0272944
32,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,0,0.31390822
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,France,0,0.8353449
46,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,30,United-States,1,0.2687613
48,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.9018848
23,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,0,0.0023421338
48,Federal-gov,7th-8th,4,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,40,United-States,0,0.013083807
67,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,37,United-States,1,0.65519303
36,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,?,1,0.6989832
25,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,20,United-States,0,0.008722815
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,38,United-States,0,0.4347094
27,Local-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0.04835645
56,Private,1st-4th,2,Separated,Machine-op-inspct,Unmarried,White,Male,40,United-States,0,0.0013079441
54,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,0,0.3304075
39,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,46,United-States,1,0.3872158
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,25,United-States,0,0.3140682
27,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.011414873
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,40,United-States,0,0.0022478546
24,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,0,0.006741346
