age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,class,out,cluster
44,Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1,0.17898865,-1
21,State-gov,Some-college,10,Never-married,Other-service,Own-child,Black,Male,20,United-States,0,0.000197671,-1
75,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,20,United-States,0,0.013881796,-1
55,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,60,United-States,1,0.931338,-1
43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,16,United-States,0,0.13957468,-1
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0,0.25666258,7
41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0,0.46941355,80
26,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,0,0.15371981,159
23,Private,Assoc-voc,11,Never-married,Craft-repair,Unmarried,Black,Female,40,United-States,0,0.005602843,-1
42,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,0,0.020572215,-1
29,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.008532197,53
21,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,50,United-States,0,0.022701545,310
28,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,0,0.016854046,196
64,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,40,United-States,0,0.28667516,46
35,Federal-gov,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,40,United-States,0,0.008111777,-1
65,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,20,United-States,0,0.30996165,102
34,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,France,0,0.088376194,-1
58,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,50,United-States,0,0.59515977,271
63,?,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,30,United-States,1,0.5636622,-1
50,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,?,1,0.7311074,-1
59,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,0,0.013634597,283
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.8391567,3
30,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.4777324,32
28,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0,0.003016502,-1
51,?,5th-6th,3,Married-civ-spouse,?,Husband,Black,Male,8,United-States,0,0.009587295,-1
47,Private,Masters,14,Divorced,Sales,Not-in-family,White,Male,60,United-States,1,0.6262006,-1
30,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,40,United-States,1,0.3001294,-1
34,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0,0.020592086,6
51,State-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0.05064753,-1
41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,0.5400678,77
57,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.6268084,120
28,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,0,0.12502827,352
62,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,18,United-States,0,0.011944396,-1
22,State-gov,Some-college,10,Never-married,Tech-support,Own-child,White,Male,20,United-States,0,0.000918101,-1
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.70362204,61
34,?,11th,7,Never-married,?,Not-in-family,White,Male,30,United-States,0,0.007734579,-1
45,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,1,0.11839746,130
37,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,0,0.5008025,256
21,Private,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Male,40,United-States,0,0.003710555,-1
49,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,0,0.08949789,-1
24,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,40,United-States,0,0.000447978,362
47,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,1,0.51200396,-1
20,Federal-gov,Some-college,10,Never-married,Tech-support,Own-child,White,Female,24,United-States,0,0.000778855,-1
27,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,1,0.785743,-1
40,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,40,United-States,0,0.00794264,74
19,?,Some-college,10,Never-married,?,Own-child,White,Female,30,United-States,0,0.00033954,205
31,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0.045863435,-1
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,52,United-States,1,0.4309091,406
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1,0.87671524,3
64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,1,0.21804917,68
39,Private,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,40,United-States,0,0.060361233,-1
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.42384937,7
52,Private,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,40,United-States,0,0.0171547,-1
44,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,0,0.84539306,274
50,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,55,United-States,1,0.32929647,46
54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,1,0.5822344,392
17,Self-emp-not-inc,10th,6,Never-married,Farming-fishing,Own-child,White,Male,35,United-States,0,0.000980899,-1
33,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,0,0.37075827,-1
28,Private,10th,6,Never-married,Machine-op-inspct,Own-child,White,Female,40,United-States,0,0.000456867,-1
39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0,0.62671775,243
33,Private,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,0,0.048261408,-1
59,Private,7th-8th,4,Never-married,Other-service,Other-relative,White,Male,32,United-States,0,0.00276158,-1
74,Private,1st-4th,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,15,United-States,0,6.8E-06,-1
54,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1,0.3031936,-1
31,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,55,United-States,0,0.3932514,299
31,Private,Some-college,10,Separated,Sales,Unmarried,White,Female,40,United-States,0,0.01101689,-1
20,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,20,United-States,0,0.000683769,-1
54,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.7599168,-1
42,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0.23571996,260
57,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,United-States,0,0.8835374,245
49,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Female,40,South,0,0.010257912,-1
40,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,India,1,0.690529,-1
19,?,HS-grad,9,Never-married,?,Own-child,White,Male,30,United-States,0,0.00023395,215
38,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0,0.05446696,310
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,United-States,1,0.30997092,13
43,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1,0.5778133,269
32,?,Some-college,10,Divorced,?,Not-in-family,White,Male,40,United-States,0,0.03700695,-1
57,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,0,0.7604816,-1
38,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99,United-States,1,0.93309104,40
25,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,38,United-States,0,0.022064384,405
40,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,0,0.22746666,78
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,1,0.80464405,3
35,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Own-child,White,Male,50,United-States,0,0.036318053,-1
53,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,34,United-States,0,0.016367912,19
21,Private,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Male,40,United-States,0,0.003749157,-1
43,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.6146823,190
43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0,0.35337985,48
22,Private,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,35,United-States,0,0.005753647,-1
64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,0,0.27306196,154
19,?,12th,8,Never-married,?,Own-child,White,Male,28,United-States,0,9.1E-05,-1
40,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0.20575637,2
34,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,70,United-States,0,0.3904168,39
46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0,0.54243886,20
35,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,40,Mexico,0,0.001868195,-1
32,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0,0.39462602,125
26,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0,0.006632587,337
25,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.019987212,36
55,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,55,United-States,1,0.8508146,10
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,40,United-States,0,0.001227552,50
29,State-gov,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,20,United-States,0,0.007526001,-1
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,99,United-States,0,0.63326293,-1
55,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,35,United-States,0,0.016263418,-1
26,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,0.28212819,77
34,Self-emp-inc,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,Male,60,United-States,0,0.23168516,-1
25,State-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0,0.003615335,-1
39,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0.1044692,-1
18,?,11th,7,Never-married,?,Own-child,White,Male,25,United-States,0,0.000253102,117
58,State-gov,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0,0.03668077,-1
34,Local-gov,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Female,40,United-States,0,0.012114519,-1
29,Self-emp-not-inc,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,45,South,0,0.010233513,-1
49,State-gov,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,50,United-States,1,0.8696154,-1
38,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,0,0.052008387,240
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,35,United-States,0,0.000932934,156
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.56586283,61
42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,El-Salvador,1,0.50382775,-1
29,Self-emp-not-inc,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,60,United-States,0,0.015561205,-1
48,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,45,United-States,0,0.01412853,132
40,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0,0.3586854,309
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.33207613,80
34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1,0.7925186,17
57,Self-emp-not-inc,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,35,Mexico,0,0.098630354,-1
24,Private,9th,5,Never-married,Other-service,Not-in-family,White,Male,40,El-Salvador,0,0.000973502,-1
32,Private,9th,5,Separated,Other-service,Unmarried,White,Female,23,Mexico,0,0.000436255,-1
18,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Own-child,White,Male,48,?,0,0.01376931,-1
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,56,United-States,0,0.3852771,18
39,Private,11th,7,Divorced,Transport-moving,Own-child,White,Male,40,United-States,0,0.00637941,-1
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,12,United-States,0,0.000216674,26
20,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0,0.003356128,337
27,?,9th,5,Never-married,?,Own-child,White,Female,40,United-States,0,0.000440755,-1
54,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0.305034,288
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,75,United-States,1,0.4338661,173
27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,30,United-States,0,0.14007975,118
27,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,40,United-States,0,0.001182669,41
43,Federal-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,50,United-States,0,0.1889206,-1
22,Private,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Female,40,United-States,0,0.0064977,-1
17,Private,11th,7,Never-married,Sales,Unmarried,White,Female,12,Poland,0,0.000884737,-1
37,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1,0.6850396,-1
49,Private,10th,6,Separated,Exec-managerial,Not-in-family,Black,Male,99,United-States,0,0.47409385,-1
33,Private,Assoc-voc,11,Never-married,Other-service,Unmarried,Black,Male,40,United-States,0,0.01460389,-1
21,State-gov,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,10,United-States,0,0.000227441,-1
45,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.12711047,54
33,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0,0.13239168,39
25,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0,0.51700705,190
71,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,36,United-States,0,0.36938006,29
23,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,45,United-States,0,0.016825996,220
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,80,United-States,1,0.9261604,40
21,?,10th,6,Never-married,?,Unmarried,White,Female,30,United-States,0,0.000368503,-1
47,Private,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Female,20,Cuba,0,0.001351671,-1
30,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,65,United-States,0,0.40356916,86
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Dominican-Republic,0,0.014310532,-1
44,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,48,United-States,0,0.03377591,314
50,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.8075218,298
31,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0,0.08177137,-1
68,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,24,United-States,0,0.10816209,221
45,Private,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,0,0.16122273,-1
38,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,0,0.10638462,97
78,Self-emp-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,United-States,0,0.33648172,-1
31,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,55,United-States,0,0.29793593,-1
39,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,0,0.0421485,-1
36,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,1,0.29737437,-1
46,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,50,Canada,0,0.03484725,-1
30,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,50,United-States,1,0.46955764,-1
34,Private,Some-college,10,Never-married,Sales,Unmarried,White,Male,35,United-States,0,0.024565596,-1
30,Federal-gov,HS-grad,9,Separated,Adm-clerical,Other-relative,Black,Male,35,United-States,0,0.008467833,-1
47,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,40,United-States,1,0.8109675,-1
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,17,United-States,1,0.35965267,186
62,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,40,United-States,0,0.27705553,46
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,70,Jamaica,0,0.33237666,-1
